[TABLES]
## FDA_FOOD.FOOD_EVENTS
products_role: TEXT | NULL | eg=["SUSPECT", "CONCOMITANT"]
blockgroup_geom: BINARY | Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00J\\x00\\x00\\x000e\\xe0\\x80\\x96\\x14S\\xc0\\x84\\xdd\\xb0mQ\\x86B@*\\xdc\\xf2\\x91\\x94\\x14S\\xc0} y\\xe7P\\x86B@>\\x95\\xd3\\x9e\\x92\\x14S\\xc0\\x9a9$\\xb5P\\x86B@\\x85\\x8f\\x88)\\x91\\x14S\\xc0<1\\xeb\\xc5P\\x86B@\\x9a\\xe4G\\xfc\\x8a\\x14S\\xc0\\xd570\\xb9Q\\x86B@\\xd9\\xe3\\x85tx\\x14S\\xc0P\\xbd5\\xb0U\\x86B@T\\xc7*\\xa5g\\x14S\\xc02<\\xf6\\xb3X\\x86B@\\xe4\\xa1\\xefne\\x14S\\xc0\\xd13\\xbd\\xc4X\\x86B@>;\\xe0\\xbab\\x14S\\xc0~\\xd9=yX\\x86B@\\xb5\\x82\\xa6%V\\x14S\\xc0\\x1b|a2U\\x86B@\\xc9U,~S\\x14S\\xc0\\xab\\x087\\x19U\\x86B@\\xc5\\xe6\\xe3\\xdaP\\x14S\\xc0=RD\\x86U\\x86B@x\\xb10DN\\x14S\\xc0\\x08\\xdd%qV\\x86B@&qVDM\\x14S\\xc0=\\x1e\\xfa\\xeeV\\x86B@\\\\\\xe33\\xd9?\\x14S\\xc0\\r\\xfe~1[\\x86B@\\xdf\\x8a\\xc4\\x045\\x14S\\xc0RB\\xb0\\xaa^\\x86B@D\\xdf\\xdd\\xca\\x12\\x14S\\xc0\\x11p\\x08Uj\\x86B@\\x0c\\xff\\xe9\\x06\\n\\x14S\\xc0Q\\xf7\\x01Hm\\x86B@\\xfc\\xe1\\xe7\\xbf\\x07\\x14S\\xc0\\xe4@\\x0f\\xb5m\\x86B@0\\x9eAC\\xff\\x13S\\xc0\\x0f\\xd4)\\x8fn\\x86B@l\\xb3\\xb1\\x12\\xf3\\x13S\\xc0\\xd1m\\x89\\\\p\\x86B@+\\xc1\\xe2p\\xe6\\x13S\\xc0S\\x18[\\x08r\\x86B@\\x96]0\\xb8\\xe6\\x13S\\xc0L\\x8b\\xfa$w\\x86B@\\x96C\\x8b...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00<\\x00\\x00\\x00\\xeeE\\xb4\\x1dS\\x18S\\xc0\\x1a\\x9b\\x1d\\xa9\\xbe\\x81B@\\x13\\xec\\xbf\\xceM\\x18S\\xc0\\xfc0Bx\\xb4\\x81B@:x&4I\\x18S\\xc0r\\xdc)\\x1d\\xac\\x81B@\\xfb>\\x1c$D\\x18S\\xc0|\\x05i\\xc6\\xa2\\x81B@ep\\x94\\xbc:\\x18S\\xc04\\xeb\\x8c\\xef\\x8b\\x81B@f\\xbe\\x83\\x9f8\\x18S\\xc0\\xf5\\x97\\xdd\\x93\\x87\\x81B@M\\xdd\\x95]0\\x18S\\xc0\\xd9\\xfd*\\xc0w\\x81B@\\xd3\\xbf$\\x95)\\x18S\\xc0\\xbc\\xfb\\xe3\\xbdj\\x81B@\\xb4!\\xff\\xcc \\x18S\\xc0\\xfa\\xe0|\\xeaX\\x81B@\\xc3\\x07v\\xfc\\x17\\x18S\\xc0\\x1f\\x08\\x90\\xa1c\\x81B@\\xfe\\x80\\x07\\x06\\x10\\x18S\\xc0\\x9dz\\xa4\\xc1m\\x81B@\\x83\\xfb\\x01\\x0f\\x0c\\x18S\\xc0\\xf5\\xf5|\\xcdr\\x81B@R&5\\xb4\\x01\\x18S\\xc0\\x16\\xb5\\xfbU\\x80\\x81B@\\r\\xe2\\x03;\\xfe\\x17S\\xc0\\xe6\\x94\\x80\\x98\\x84\\x81B@\\x86\\xe2\\x8e7\\xf9\\x17S\\xc0H\\x8a\\xc8\\xb0\\x8a\\x81B@\\xa7\\xb1\\xbd\\x16\\xf4\\x17S\\xc0\\xcbU\\xf3\\x1c\\x91\\x81B@>\\xb1N\\x95\\xef\\x17S\\xc0\\x9b\\x01.\\xc8\\x96\\x81B@<,\\xd4\\x9a\\xe6\\x17S\\xc0j\\x9aw\\x9c\\xa2\\x81B@\\xf75\\x92\\x04\\xe1\\x17S\\xc0\\x1f\\xea>\\x00\\xa9\\x81B@\\x8a\\xac5\\x94\\xda\\x17S\\xc0\\x118\\x12h\\xb0\\x81B@\\xfcmO\\x90\\xd8\\x17S\\xc0\\..."]
county_fips_code: TEXT | Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all` | eg=["650"]
area_water_meters: NUMBER | Current water area | eg=[0]
lsad_name: TEXT | Current translated legal/statistical area description and the block group number | eg=["Block Group 1"]
internal_point_lon: FLOAT | Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[-76.315981, -76.3736051]
internal_point_lat: FLOAT | Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[37.05344, 37.0162342]
mtfcc_feature_class_code: TEXT | MAF/TIGER feature class code (G5030) | eg=["G5030"]
area_land_meters: NUMBER | Current land area | eg=[674727, 703931]
tract_ce: TEXT | Current Census tract code | eg=["010104", "011900"]
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["51"]
internal_point_geom: BINARY | Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x12J_\\x089\\x14S\\xc0-&6\\x1f\\xd7\\x86B@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x9b\\x87]%\\xe9\\x17S\\xc0\\xd2\\tW\\xf6\\x13\\x82B@')"]
blockgroup_ce: TEXT | Current block group number | eg=["1"]
functional_status: TEXT | Current functional status | eg=["S"]
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["516500101041", "516500119001"]

## GEO_CENSUS_BLOCKGROUPS.BLOCKGROUPS_02
area_land_meters: NUMBER | Current land area | eg=[19744199352, 775381155]
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["02"]
internal_point_lat: FLOAT | Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[60.0174528, 53.8584232]
functional_status: TEXT | Current functional status | eg=["S"]
tract_ce: TEXT | Current Census tract code | eg=["000100", "000200"]
blockgroup_ce: TEXT | Current block group number | eg=["1"]
lsad_name: TEXT | Current translated legal/statistical area description and the block group number | eg=["Block Group 1"]
blockgroup_geom: BINARY | Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00V\\x02\\x00\\x00TUh \\x96\\xfca\\xc0\\x07R)v4\\xfeM@\\xa8!q\\x8f\\xa5\\xfca\\xc0\\x12V*\\xa8\\xa8\\xf8M@A\\x13(b\\x11\\xfca\\xc0\\\\\\x19T\\x1b\\x9c\\xf8M@\\x80\\xdb\\xda\\xc2\\xf3\\xfba\\xc0o\\xb8\\x8f\\xdc\\x9a\\xf8M@,\\x0f\\xd2S\\xe4\\xfba\\xc0b\\n\\xd68\\x9b\\xf8M@\\xc5!\\xe2\\xe6\\xd4\\xfba\\xc0\\xcd\\x8c~4\\x9c\\xf8M@Y\\x13\\x0b|\\xc5\\xfba\\xc0 \\xb3\\xb3\\xe8\\x9d\\xf8M@\\xc3\\xa1~\\x17\\xb6\\xfba\\xc0\\xba\\x85\\xaeD\\xa0\\xf8M@\\x122\\x90g\\x97\\xfba\\xc0a\\'\\xbc\\x04\\xa7\\xf8M@\\x8b\\x1e\\xbf\\xb7i\\xfba\\xc0\\x98\\x1d\\xe2\\x1f\\xb6\\xf8M@\\xae\\xbf\\xec\\x9e<\\xfba\\xc0\\xea\\x19\\xc21\\xcb\\xf8M@\\x08\\xcam\\xfb\\x1e\\xfba\\xc0\\xa8w\\xf1~\\xdc\\xf8M@(\\xf8m\\x88\\xf1\\xfaa\\xc0\\xe5h\\x8e\\xac\\xfc\\xf8M@\\xdb\\x003\\xdf\\xc1\\xfaa\\xc0\\xe6\\xacO9&\\xf9M@\\xc5#\\xb8\\x91\\xb2\\xf9a\\xc0\\x0e\\xbe0\\x99*\\xfaM@\\x9a&l?\\x99\\xf9a\\xc0\\x11\\x81\\xea\\x1fD\\xfaM@U\\xe1\\x96\\x8f\\xa4\\xf8a\\xc0\\x0bBy\\x1fG\\xfbM@\\xab\\xebPMI\\xf8a\\xc0a\\r\\x17\\xb9\\xa7\\xfbM@Q\\xa8n.\\xfe\\xf7a\\xc0\\r\\x10\\xcc\\xd1\\xe3\\xfbM@\\xa0\\xa8lX\\xd3\\xf7a\\xc0\\x90y\\xe4\\x0f\\x06\\xfcM@&9`W\\x93\\xf7a\\xc0\\xacjIG9\\xfcM@7\\x1f\\x9e%H\\x...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x006\\x02\\x00\\x00\\xa9m\\x8a\\xc7\\xc5\\xe7d\\xc0\\x18\\xe3\\xc3\\xece\\xedJ@K\\xaf\\xcd\\xc6\\xca\\xe7d\\xc0}\\xfe{\\xf0\\xda\\xebJ@T\\x06\\xd5\\x06\\xa7\\xe7d\\xc0\\x9c\\xd4\\x97\\xa5\\x9d\\xeaJ@\\xba\\x85\\xaeD\\xa0\\xe7d\\xc0cE\\r\\xa6a\\xeaJ@?\\x1c$Dy\\xe7d\\xc0\\xa3\\x19\\x8b\\xa6\\xb3\\xe9J@%>w\\x82}\\xe7d\\xc0\\x99\\xffW\\x1d9\\xe8J@5\\x9e\\xcf\\x80\\xfa\\xe6d\\xc0\\xdc[\\x91\\x98\\xa0\\xe6J@w\\xd9\\xaf;]\\xe6d\\xc0\\xe5\\x94\\x80\\x98\\x84\\xe5J@\\xd1\"\\xdb\\xf9\\xfe\\xe5d\\xc0rG\\xff\\xcb\\xb5\\xe4J@\\xf5\\x18\\xac8\\xd5\\xe5d\\xc0E6W\\xcds\\xe4J@\\xf2\\xd0w\\xb7\\xb2\\xe5d\\xc0\\xe8b\\xd3J!\\xe4J@\\xe4\\x85tx\\x88\\xe5d\\xc0\\xb2\\xe8\\x9d\\n\\xb8\\xe3J@\\x82\\xac\\xa7V_\\xe5d\\xc0O\\xd3g\\x07\\\\\\xe3J@g\\xd7\\x84\\xb4F\\xe5d\\xc0\\xb6\"1A\\r\\xe3J@\\xb8\\xf4/I\\xe5\\xe4d\\xc0z\\xbb%9`\\xdfJ@\\x9c\\xa8\\xa5\\xb9\\x95\\xe4d\\xc04\\t\\xde\\x90F\\xdfJ@\\x1caQ\\x11\\xa7\\xe3d\\xc03nj\\xa0\\xf9\\xdeJ@\\xf1\\xf3\\xdf\\x83W\\xe3d\\xc0\\xbd7\\x86\\x00\\xe0\\xdeJ@\\xee\\xec+\\x0fR\\xe3d\\xc0\\x04\\xaa\\x7f\\x10\\xc9\\xdeJ@\\xe5\\xd8A%.\\xe3d\\xc0\\x15\\\\\\xac\\xa8\\xc1\\xdeJ@p\\x10t\\xb4\\xaa\\xe2d\\xc0n\\xd5u\\xa8\\xa6\\xdeJ@Hm\\xe2\\xe..."]
internal_point_lon: FLOAT | Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[-140.416942, -166.8901785]
mtfcc_feature_class_code: TEXT | MAF/TIGER feature class code (G5030) | eg=["G5030"]
county_fips_code: TEXT | Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all` | eg=["282", "016"]
internal_point_geom: BINARY | Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x86\\xca\\xbf\\x96W\\x8da\\xc0\\xa0\\x9c\\xb2\\xe4;\\x02N@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00F#\\x9fW|\\xdcd\\xc0X\\x10\\xb9\\xcf\\xe0\\xedJ@')"]
area_water_meters: NUMBER | Current water area | eg=[3986129000, 642131233]
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["022820001001", "020160002001"]

## GEO_CENSUS_BLOCKGROUPS.BLOCKGROUPS_40
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["400013767001", "400013769001"]
internal_point_geom: BINARY | Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00H\\xdc\\x080\\xd1\\xa6W\\xc0\\xf6#EdX\\x03B@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00t%\\x02\\xd5?\\xaaW\\xc0\\xf1z\\xd5o\\xcb\\xe8A@')"]
internal_point_lat: FLOAT | Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[36.026135, 35.8187084]
mtfcc_feature_class_code: TEXT | MAF/TIGER feature class code (G5030) | eg=["G5030"]
functional_status: TEXT | Current functional status | eg=["S"]
blockgroup_geom: BINARY | Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\xc9\\x01\\x00\\x00s\\x0f\\t\\xdf\\xfb\\xa9W\\xc0\\x0b\\xb7|$%\\x01B@\\x8aQ\\xd7\\xda\\xfb\\xa9W\\xc0\\xcac\\xcd\\xc8 \\x01B@ \\xcf.\\xdf\\xfa\\xa9W\\xc0H\\x7f/\\x85\\x07\\x01B@t]\\xf8\\xc1\\xf9\\xa9W\\xc0X\\xac\\xe1\"\\xf7\\x00B@Wx\\x97\\x8b\\xf8\\xa9W\\xc0\\xec\\x0cS[\\xea\\x00B@X\\xc6\\x86n\\xf6\\xa9W\\xc0\\x04/\\xfa\\n\\xd2\\x00B@j1x\\x98\\xf6\\xa9W\\xc0\\xecM\\x0c\\xc9\\xc9\\x00B@\\x99\\xb5\\x14\\x90\\xf6\\xa9W\\xc0\\xcf\\x9c\\xf5)\\xc7\\x00B@X\\xe0+\\xba\\xf5\\xa9W\\xc0\\xfc3\\x83\\xf8\\xc0\\x00B@/3l\\x94\\xf5\\xa9W\\xc0\\xd8\\x91\\xea;\\xbf\\x00B@\\xc3|y\\x01\\xf6\\xa9W\\xc0\\xbb\\'\\x0f\\x0b\\xb5\\x00B@\\x94\\xf8\\xdc\\t\\xf6\\xa9W\\xc0\\xa97\\xa3\\xe6\\xab\\x00B@\\xf3\\x00\\x16\\xf9\\xf5\\xa9W\\xc0X\\xadL\\xf8\\xa5\\x00B@\\xe1\\x95$\\xcf\\xf5\\xa9W\\xc0N\\x9bq\\x1a\\xa2\\x00B@\\xf9\\xf1\\x97\\x16\\xf5\\xa9W\\xc0E\\xf1*k\\x9b\\x00B@iDio\\xf0\\xa9W\\xc0\\xbe\\xb7\\xe9\\xcf~\\x00B@\\x1a\\xdbkA\\xef\\xa9W\\xc0\\x16~p>u\\x00B@\\x03\\xb3B\\x91\\xee\\xa9W\\xc0o\\x10\\xad\\x15m\\x00B@ni5$\\xee\\xa9W\\xc0\\xa1\\x98\\xbc\\x01f\\x00B@\\x8c\\x82\\xe0\\xf1\\xed\\xa9W\\xc0\\'{K9_\\x00B@\\'\\xa3\\xca0\\xee\\xa9W\\xc0(*\\x1b\\xd6T\\x00B@\\x97\\x...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\xfd\\x01\\x00\\x00\\xfe|[\\xb0T\\xacW\\xc0I\\xb1\\xa3q\\xa8\\xe7A@\\xf2\\xe8FXT\\xacW\\xc0\\xb6\\xcf*3\\xa5\\xe7A@\\x9e\\xa8lXS\\xacW\\xc0\\x9b\\x86\\xa8\\xc2\\x9f\\xe7A@\\x06\\xbc\\xcc\\xb0Q\\xacW\\xc0J\\xc8\\x07=\\x9b\\xe7A@)\\xc6\\xf9\\x9bP\\xacW\\xc0\\xf9\\xd5\\x1c \\x98\\xe7A@\\xa85\\xcd;N\\xacW\\xc0\\xae<HO\\x91\\xe7A@z3j\\xbeJ\\xacW\\xc0\\x00\\x12M\\xa0\\x88\\xe7A@]\\xb6\\x9d\\xb6F\\xacW\\xc0\\xe0?\\xdd@\\x81\\xe7A@\\xd7\\x82\\xde\\x1bC\\xacW\\xc0\\x8b\\xc4\\x045|\\xe7A@\\x8c\\x9b\\x1ah>\\xacW\\xc0\\xc2\\xd5\\x01\\x10w\\xe7A@k{\\xbb%9\\xacW\\xc0\\xaeI\\xb7%r\\xe7A@\\xf5\\xcc\\x92\\x005\\xacW\\xc0\\x80a\\xf9\\xf3m\\xe7A@\\x19\\x1e\\xfbY,\\xacW\\xc0(\\xe6 \\xe8h\\xe7A@\\xa8\\xa7\\x8f\\xc0\\x1f\\xacW\\xc0\\x11\\x053\\xa6`\\xe7A@\\xfaE\\t\\xfa\\x0b\\xacW\\xc0\\xd3\\xb5\\xf6>U\\xe7A@a\\xa7X5\\x08\\xacW\\xc0\\x1c\\xcaP\\x15S\\xe7A@h\\xc9\\xe3i\\xf9\\xabW\\xc0\\x8c\\x84\\xb6\\x9cK\\xe7A@\\x85w\\xb9\\x88\\xef\\xabW\\xc0\\x05\\x85A\\x99F\\xe7A@\\x9eo\\x0b\\x96\\xea\\xabW\\xc0\\xd1w\\xb7\\xb2D\\xe7A@\\x9f\\x89\\xb0\\xe1\\xe9\\xabW\\xc0M\\x99\\x9boD\\xe7A@gA(\\xef\\xe3\\xabW\\xc0\\xf1,AF@\\xe7A@QMI\\xd6\\xe1\\xabW\\xc0zds\\xd5<\\xe7..."]
area_water_meters: NUMBER | Current water area | eg=[256422, 45500]
internal_point_lon: FLOAT | Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[-94.6065178, -94.660146]
tract_ce: TEXT | Current Census tract code | eg=["376700", "376900"]
lsad_name: TEXT | Current translated legal/statistical area description and the block group number | eg=["Block Group 1"]
area_land_meters: NUMBER | Current land area | eg=[63327591, 15529572]
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["40"]
county_fips_code: TEXT | Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all` | eg=["001", "003"]
blockgroup_ce: TEXT | Current block group number | eg=["1"]

## GEO_CENSUS_BLOCKGROUPS.BLOCKGROUPS_69
tract_ce: TEXT | Current Census tract code | eg=["990000", "001700"]
area_land_meters: NUMBER | Current land area | eg=[0, 12549474]
mtfcc_feature_class_code: TEXT | MAF/TIGER feature class code (G5030) | eg=["G5030"]
area_water_meters: NUMBER | Current water area | eg=[539073596, 631556652]
blockgroup_ce: TEXT | Current block group number | eg=["0", "1"]
blockgroup_geom: BINARY | Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x03\\x00\\x00\\x00W\\x00\\x00\\x00k2\\xaa\\x0c\\xe3!b@\\x00\\x00\\x00\\x00\\x00@,@\\xe9\\r\\xf7\\x91\\xdb!b@\\xe5 \\xaf\\x07\\x93:,@\\x1b\\xdf\\xde5\\xe8!b@\\xc59\\xea\\xe8\\xb82,@\\xec\\x15\\x16\\xdc\\x0f\"b@Q\\xee\\x05f\\x85*,@\\x8fW\\xe7\\x18\\x10\"b@\\xaaa\\xbf\\'\\xd6),@c\\xf4\\xa3\\xe1\\x14\"b@\\xd7\\xb8\\xc5\\xfc\\xdc(,@k\\xd6\\x19\\xdf\\x17\"b@E*S\\xccA(,@3\\x03\\\\\\x90-\"b@O\\x1b\\xd5\\xe9@&,@R\\x14\\xaf\\xb26\"b@\\xa7\\xc4<+i%,@\\x80N\\x08\\x1dt\"b@\\xe7J\\xcbH\\xbd\\x1f,@\\x9f\\xec-\\xe5|\"b@\\xa4\\xc4\\xae\\xed\\xed\\x1e,@\\x016\\xe7\\xe0\\x19#b@6l\"3\\x17\\x18,@>\\x08\\x01\\xf9\\x92#b@A)!XU\\x17,@\\x00\\x00\\x00\\x00\\x00$b@\\x1c8.\\xe3\\xa6\\x16,@\\xcf\\xde\\xe0\\x0b\\x13$b@f\\xda\\xfe\\x95\\x95\\x16,@\\xce\\x04\\x8aXD$b@\\xad\\x85 \\x07%\\x14,@\\xcc\\x10\\x8eYv$b@\\xacKTo\\r\\x14,@\\xd3Mb\\x10\\xd8$b@\\\\\\x871\\xe9\\xef\\x15,@\\xeeba\\x88\\x1c%b@]\\xc1\\xfd\\x80\\x07\\x16,@\\x90\\xe2\\xe3\\x13\\xb2%b@C[\\xce\\xa5\\xb8\\x12,@Wd;\\xdfO&b@\\x0eD\\x16i\\xe2\\x15,@*\\x1f\\x82\\xaa\\xd1&b@\\x8f\\xa7\\xe5\\x07\\xae\\x1a,@AO\\xca\\xa4\\x06\\'b@\\x8bC\\xc4\\xcd\\xa9\\x1c,@q\\xca\\xdc|#\\'b@\\xd72\\x19\\x8e\\xe7\\x1b,@\\xcdD\\xd8\\xf0t\\'b@g\\...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x04\\x00\\x00\\x00X\\x00\\x00\\x00\\x8e(\\xb4\\xac\\xfb.b@\\x00i\\xc6\\xa2\\xe9\\xb4-@\\xf8o^\\x9c\\xf8.b@\\xbf\\xf1\\xb5g\\x96\\xac-@\\xe7\\xb0\\xc2-\\x1f/b@\\x1e]3\\xf9f\\xa3-@\\xd2\\xacl\\x1fr/b@\\xedw\\xef\\xa81\\x99-@:\\x0c\\xadN\\xce/b@\\xd7\\xa2\\xcc\\x06\\x99\\x94-@\\x00\\x00\\x00\\x00\\x000b@ \\x06\\x81\\x95C\\x93-@\\n\\xf85\\x92\\x040b@<\\xecL\\xa1\\xf3\\x92-@#\\xe0\\xd7H\\x120b@\\x99[\\xe8J\\x04\\x92-@$\\xb7&\\xdd\\x160b@\\xfc0Bx\\xb4\\x91-@\\r=)\\x93\\x1a0b@\\x96\\x85\\xaf\\xafu\\x91-@\\x83\\xaa\\x98J?0b@\\xd7\\xa3p=\\n\\x8f-@\\x03\\x81\\x95C\\x0b1b@8\\xf5\\x81\\xe4\\x9d\\x8b-@Ri\\x8bk\\xfc1b@`|\\xd1\\x1e/\\x8c-@\\x94o}X\\xef2b@A)Z\\xb9\\x17\\x90-@\\xeb?2\\x1d\\xba3b@\\xc2\\x86n\\xf6\\x07\\x9a-@\\x00\\x00\\x00\\x00\\x004b@\\xe6\\xfc\\x14\\xc7\\x81\\x9f-@s3\\xa3\\x1f\\r4b@\\xb6\\x7f,D\\x87\\xa0-@\\x03\\xcc|\\x07?4b@\\xef\\x87f\\x9e\\\\\\xa3-@S\\xd4`\\x1a\\x864b@\\\\\\xc3\\x0c\\x8d\\'\\xaa-@\\x86\\x97\\xa7s\\xc54b@\\xf2\\x8cDh\\x04\\xb3-@WE\\x7fh\\xe64b@\\x93g%\\xad\\xf8\\xb6-@\\x8e_?\\xc4\\x065b@\\x92\\xcc\\xea\\x1dn\\xb7-@\\xa9\\x11\\xfa\\x99z5b@\\xf3P\\xdb\\x86Q\\xb8-@\\xd7\\x1c\\xe76\\xe15b@q\\x8269|\\xba-@2\\xec\\xf7\\xc4:6b@..."]
internal_point_lat: FLOAT | Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[14.2093255, 14.9367835]
lsad_name: TEXT | Current translated legal/statistical area description and the block group number | eg=["Block Group 0", "Block Group 1"]
internal_point_lon: FLOAT | Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=[145.1371595, 145.601021]
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["691009900000", "691209900000"]
county_fips_code: TEXT | Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all` | eg=["100", "120"]
internal_point_geom: BINARY | Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xbe\\xdaQ\\x9cc$b@\\rpA\\xb6,k,@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xb2fd\\x90;3b@f\\xdd?\\x16\\xa2\\xdf-@')"]
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["69"]
functional_status: TEXT | Current functional status | eg=["S"]

## GEO_CENSUS_BLOCKGROUPS.BLOCKGROUPS_46
functional_status: TEXT | Current functional status | eg=["S"]
area_land_meters: NUMBER | Current land area | eg=[2511438721, 1358011509]
state_fips_code: TEXT | Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states` | eg=["46"]
geo_id: TEXT | Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number. | eg=["460750916001", "460739741001"]
